,date,team,opponent,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
557,2022-03-13,West Ham United,Aston Villa,LukaszFabianski,KurtZouma,CraigDawson,AaronCresswell,BenJohnson,TomásSoucek,ManuelLanzini,DeclanRice,PabloFornals,SaïdBenrahma,MichailAntonio,EmilianoMartínez,CalumChambers,LucasDigne,MattyCash,TyroneMings,PhilippeCoutinho,JohnMcGinn,JacobRamsey,DouglasLuiz,OllieWatkins,DannyIngs
558,2022-03-19,Aston Villa,Arsenal,EmilianoMartínez,MattyCash,TyroneMings,AshleyYoung,EzriKonsa,JohnMcGinn,PhilippeCoutinho,JacobRamsey,EmilianoBuendía,DouglasLuiz,OllieWatkins,BerndLeno,KieranTierney,GabrielMagalhães,BenWhite,CédricSoares,EmileSmithRowe,MartinØdegaard,BukayoSaka,ThomasPartey,GranitXhaka,AlexandreLacazette
559,2022-04-21,Burnley,Southampton,NickPope,NathanCollins,ConnorRoberts,JamesTarkowski,CharlieTaylor,DwightMcNeil,JoshBrownhill,MaxwelCornet,JackCork,JayRodríguez,WoutWeghorst,FraserForster,JanBednarek,YanValery,Lyanco,OriolRomeu,RomainPerraud,JamesWard-Prowse,StuartArmstrong,KyleWalker-Peters,ArmandoBroja,MohamedElyounoussi
560,2022-03-20,Leicester City,Brentford,KasperSchmeichel,ÇaglarSöyüncü,DanielAmartey,TimothyCastagne,JamesJustin,NampalysMendy,YouriTielemans,JamesMaddison,HarveyBarnes,KiernanDewsbury-Hall,KelechiIheanacho,DavidRaya,KristofferAjer,RicoHenry,PontusJansson,EthanPinnock,MathiasJensen,VitalyJanelt,ChristianNørgaard,YoaneWissa,BryanMbeumo,IvanToney
561,2022-04-19,Liverpool,Manchester United,Alisson,VirgilvanDijk,TrentAlexander-Arnold,JoëlMatip,AndrewRobertson,JordanHenderson,Thiago,Fabinho,LuisDíaz,SadioMané,MohamedSalah,DaviddeGea,VictorLindelöf,HarryMaguire,PhilJones,PaulPogba,AaronWan-Bissaka,DiogoDalot,NemanjaMatic,AnthonyElanga,BrunoFernandes,MarcusRashford
562,2022-04-20,Manchester City,Brighton & Hove Albion,Ederson,NathanAké,JoãoCancelo,AymericLaporte,JohnStones,KevinDeBruyne,IlkayGündogan,Rodri,RiyadMahrez,BernardoSilva,PhilFoden,RobertSánchez,MarcCucurella,JoëlVeltman,LewisDunk,EnockMwepu,MoisésCaicedo,TariqLamptey,SollyMarch,AlexisMacAllister,PascalGroß,DannyWelbeck
563,2022-04-20,Newcastle United,Crystal Palace,MartinDúbravka,MattTargett,FabianSchär,EmilKrafth,DanBurn,BrunoGuimarães,JonjoShelvey,Joelinton,MiguelAlmirón,AllanSaint-Maximin,ChrisWood,VicenteGuaita,TyrickMitchell,MarcGuéhi,NathanielClyne,JoachimAndersen,JeffreySchlupp,ConorGallagher,MichaelOlise,WilfriedZaha,CheikhouKouyaté,OdsonneÉdouard
564,2022-03-10,Norwich City,Chelsea,TimKrul,MaxAarons,ChristophZimmermann,BrandonWilliams,GrantHanley,OzanKabak,PierreLees-Melou,KennyMcLean,MathiasNormann,JoshSargent,TeemuPukki,ÉdouardMendy,ThiagoSilva,TrevohChalobah,AndreasChristensen,CésarAzpilicueta,Jorginho,SaúlÑíguez,MateoKovacic,TimoWerner,KaiHavertz,MasonMount
565,2022-03-20,Tottenham Hotspur,West Ham United,HugoLloris,CristianRomero,BenDavies,EricDier,MattDoherty,SergioReguilón,RodrigoBentancur,Pierre-EmileHøjbjerg,DejanKulusevski,SonHeung-Min,HarryKane,LukaszFabianski,CraigDawson,KurtZouma,AaronCresswell,BenJohnson,TomásSoucek,ArthurMasuaku,DeclanRice,MichailAntonio,ManuelLanzini,SaïdBenrahma
566,2022-05-11,Watford,Everton,BenFoster,ChristianKabasele,AdamMasina,Samir,JeremyNgakia,EdoKayembe,MoussaSissoko,DanGosling,SamuelKalu,KenSema,JoãoPedro,JordanPickford,MichaelKeane,MasonHolgate,AlexIwobi,VitaliiMykolenko,SéamusColeman,AbdoulayeDoucouré,DemaraiGray,AnthonyGordon,FabianDelph,Richarlison
567,2022-03-18,Wolverhampton Wanderers,Leeds United,JoséSá,ConorCoady,RomainSaïss,WillyBoly,JoãoMoutinho,RúbenNeves,RayanAït-Nouri,Jonny,RaúlJiménez,DanielPodence,LeanderDendoncker,IllanMeslier,DiegoLlorente,PascalStruijk,LukeAyling,StuartDallas,MateuszKlich,JackHarrison,AdamForshaw,Rodrigo,DanJames,PatrickBamford
568,2022-04-02,Brighton & Hove Albion,Norwich City,RobertSánchez,LewisDunk,MarcCucurella,JoëlVeltman,PascalGroß,SollyMarch,TariqLamptey,AlexisMacAllister,LeandroTrossard,DannyWelbeck,NealMaupay,TimKrul,SamByram,DimitrisGiannoulis,GrantHanley,BenGibson,PierreLees-Melou,KennyMcLean,BillyGilmour,MathiasNormann,MilotRashica,TeemuPukki
569,2022-04-02,Burnley,Manchester City,NickPope,ConnorRoberts,KevinLong,CharlieTaylor,JamesTarkowski,JoshBrownhill,AaronLennon,AshleyWestwood,DwightMcNeil,JackCork,WoutWeghorst,Ederson,KyleWalker,NathanAké,JoãoCancelo,AymericLaporte,Rodri,KevinDeBruyne,IlkayGündogan,JackGrealish,PhilFoden,RaheemSterling
570,2022-04-02,Chelsea,Brentford,ÉdouardMendy,CésarAzpilicueta,MarcosAlonso,ThiagoSilva,AntonioRüdiger,RubenLoftus-Cheek,MasonMount,N'GoloKanté,HakimZiyech,TimoWerner,KaiHavertz,DavidRaya,MadsRoerslev,KristofferAjer,RicoHenry,PontusJansson,EthanPinnock,ChristianNørgaard,VitalyJanelt,ChristianEriksen,BryanMbeumo,IvanToney
571,2022-04-04,Crystal Palace,Arsenal,VicenteGuaita,TyrickMitchell,MarcGuéhi,NathanielClyne,JoachimAndersen,JeffreySchlupp,ConorGallagher,JordanAyew,WilfriedZaha,CheikhouKouyaté,Jean-PhilippeMateta,AaronRamsdale,GabrielMagalhães,CédricSoares,NunoTavares,BenWhite,GranitXhaka,BukayoSaka,EmileSmithRowe,MartinØdegaard,ThomasPartey,AlexandreLacazette
572,2022-04-02,Leeds United,Southampton,IllanMeslier,DiegoLlorente,LukeAyling,StuartDallas,LiamCooper,MateuszKlich,JackHarrison,Raphinha,AdamForshaw,Rodrigo,DanJames,FraserForster,KyleWalker-Peters,TinoLivramento,JanBednarek,MohammedSalisu,MohamedElyounoussi,OriolRomeu,IbrahimaDiallo,JamesWard-Prowse,ChéAdams,ArmandoBroja
573,2022-04-02,Liverpool,Watford,Alisson,VirgilvanDijk,JoëlMatip,AndrewRobertson,JoeGomez,JordanHenderson,Thiago,CurtisJones,RobertoFirmino,DiogoJota,MohamedSalah,BenFoster,KikoFemenía,HassaneKamara,Samir,ChristianKabasele,CuchoHernández,ImrânLouza,JurajKucka,IsmaïlaSarr,MoussaSissoko,JoãoPedro
574,2022-04-02,Manchester United,Leicester City,DaviddeGea,RaphaëlVarane,DiogoDalot,HarryMaguire,LukeShaw,AnthonyElanga,JadonSancho,PaulPogba,Fred,ScottMcTominay,BrunoFernandes,KasperSchmeichel,JonnyEvans,TimothyCastagne,WesleyFofana,JamesJustin,NampalysMendy,JamesMaddison,HarveyBarnes,YouriTielemans,KiernanDewsbury-Hall,KelechiIheanacho
575,2022-04-03,Tottenham Hotspur,Newcastle United,HugoLloris,BenDavies,CristianRomero,EricDier,Pierre-EmileHøjbjerg,MattDoherty,EmersonRoyal,RodrigoBentancur,DejanKulusevski,HarryKane,SonHeung-Min,MartinDúbravka,FabianSchär,MattTargett,JavierManquillo,DanBurn,Joelinton,JoeWillock,JonjoShelvey,RyanFraser,AllanSaint-Maximin,ChrisWood
576,2022-04-03,West Ham United,Everton,LukaszFabianski,CraigDawson,RyanFredericks,KurtZouma,AaronCresswell,PabloFornals,JarrodBowen,SaïdBenrahma,DeclanRice,TomásSoucek,MichailAntonio,JordanPickford,VitaliiMykolenko,MichaelKeane,BenGodfrey,JonjoeKenny,MasonHolgate,AbdoulayeDoucouré,AlexIwobi,Richarlison,DemaraiGray,DominicCalvert-Lewin
577,2022-04-02,Wolverhampton Wanderers,Aston Villa,JoséSá,MaximilianKilman,WillyBoly,ConorCoady,JoãoMoutinho,Marçal,Jonny,LeanderDendoncker,FábioSilva,DanielPodence,Trincão,EmilianoMartínez,TyroneMings,EzriKonsa,MattyCash,LucasDigne,JacobRamsey,MorganSanson,PhilippeCoutinho,JohnMcGinn,LeonBailey,OllieWatkins
578,2022-04-09,Arsenal,Brighton & Hove Albion,AaronRamsdale,GranitXhaka,CédricSoares,GabrielMagalhães,BenWhite,EmileSmithRowe,GabrielMartinelli,MartinØdegaard,AlbertSambiLokonga,BukayoSaka,AlexandreLacazette,RobertSánchez,LewisDunk,JoëlVeltman,MarcCucurella,EnockMwepu,YvesBissouma,MoisésCaicedo,PascalGroß,LeandroTrossard,AlexisMacAllister,DannyWelbeck
579,2022-04-09,Aston Villa,Tottenham Hotspur,EmilianoMartínez,TyroneMings,EzriKonsa,MattyCash,LucasDigne,JacobRamsey,DouglasLuiz,PhilippeCoutinho,JohnMcGinn,OllieWatkins,DannyIngs,HugoLloris,BenDavies,CristianRomero,EricDier,MattDoherty,Pierre-EmileHøjbjerg,RodrigoBentancur,EmersonRoyal,SonHeung-Min,DejanKulusevski,HarryKane
580,2022-04-10,Brentford,West Ham United,DavidRaya,KristofferAjer,RicoHenry,Zanka,EthanPinnock,VitalyJanelt,ChristianEriksen,ChristianNørgaard,YoaneWissa,IvanToney,BryanMbeumo,LukaszFabianski,VladimírCoufal,KurtZouma,AaronCresswell,CraigDawson,TomásSoucek,ManuelLanzini,JarrodBowen,DeclanRice,PabloFornals,MichailAntonio
581,2022-04-09,Everton,Manchester United,JordanPickford,VitaliiMykolenko,BenGodfrey,MichaelKeane,SéamusColeman,Allan,AlexIwobi,FabianDelph,AnthonyGordon,Richarlison,DominicCalvert-Lewin,DaviddeGea,VictorLindelöf,AlexTelles,HarryMaguire,AaronWan-Bissaka,MarcusRashford,Fred,BrunoFernandes,JadonSancho,NemanjaMatic,CristianoRonaldo
582,2022-04-10,Leicester City,Crystal Palace,KasperSchmeichel,ÇaglarSöyüncü,DanielAmartey,JamesJustin,LukeThomas,YouriTielemans,NampalysMendy,AdemolaLookman,JamesMaddison,KiernanDewsbury-Hall,PatsonDaka,VicenteGuaita,TyrickMitchell,MarcGuéhi,NathanielClyne,JoachimAndersen,JeffreySchlupp,ConorGallagher,WilfriedZaha,CheikhouKouyaté,JordanAyew,Jean-PhilippeMateta
583,2022-04-10,Manchester City,Liverpool,Ederson,JoãoCancelo,KyleWalker,AymericLaporte,JohnStones,BernardoSilva,PhilFoden,GabrielJesus,KevinDeBruyne,Rodri,RaheemSterling,Alisson,JoëlMatip,VirgilvanDijk,AndrewRobertson,TrentAlexander-Arnold,Thiago,JordanHenderson,Fabinho,MohamedSalah,SadioMané,DiogoJota
584,2022-04-08,Newcastle United,Wolverhampton Wanderers,MartinDúbravka,MattTargett,FabianSchär,EmilKrafth,DanBurn,BrunoGuimarães,JonjoShelvey,Joelinton,AllanSaint-Maximin,RyanFraser,ChrisWood,JoséSá,MaximilianKilman,WillyBoly,ConorCoady,JoãoMoutinho,Marçal,LukeCundle,Jonny,FábioSilva,HwangHee-Chan,Trincão
585,2022-04-10,Norwich City,Burnley,TimKrul,DimitrisGiannoulis,BenGibson,SamByram,GrantHanley,MilotRashica,MathiasNormann,PierreLees-Melou,KennyMcLean,KieranDowell,TeemuPukki,NickPope,MatthewLowton,JamesTarkowski,CharlieTaylor,NathanCollins,AaronLennon,MaxwelCornet,JoshBrownhill,AshleyWestwood,WoutWeghorst,JayRodríguez
586,2022-04-09,Southampton,Chelsea,FraserForster,TinoLivramento,MohammedSalisu,KyleWalker-Peters,JanBednarek,OriolRomeu,MohamedElyounoussi,JamesWard-Prowse,StuartArmstrong,ChéAdams,AdamArmstrong,ÉdouardMendy,AndreasChristensen,AntonioRüdiger,ThiagoSilva,RubenLoftus-Cheek,MateoKovacic,MarcosAlonso,N'GoloKanté,TimoWerner,KaiHavertz,MasonMount
587,2022-04-09,Watford,Leeds United,BenFoster,KikoFemenía,HassaneKamara,Samir,ChristianKabasele,ImrânLouza,JurajKucka,MoussaSissoko,CuchoHernández,IsmaïlaSarr,JoãoPedro,IllanMeslier,StuartDallas,LukeAyling,DiegoLlorente,LiamCooper,RobinKoch,MateuszKlich,JackHarrison,Rodrigo,Raphinha,DanJames
588,2022-05-10,Aston Villa,Liverpool,EmilianoMartínez,LucasDigne,EzriKonsa,MattyCash,TyroneMings,MarvelousNakamba,JohnMcGinn,DouglasLuiz,PhilippeCoutinho,OllieWatkins,DannyIngs,Alisson,JoëlMatip,TrentAlexander-Arnold,VirgilvanDijk,KonstantinosTsimikas,NabyKeïta,CurtisJones,Fabinho,DiogoJota,LuisDíaz,SadioMané
589,2022-05-19,Everton,Crystal Palace,JordanPickford,MasonHolgate,MichaelKeane,SéamusColeman,VitaliiMykolenko,AlexIwobi,AbdoulayeDoucouré,AndréGomes,Richarlison,DominicCalvert-Lewin,AnthonyGordon,JackButland,MarcGuéhi,NathanielClyne,TyrickMitchell,JoachimAndersen,WillHughes,EberechiEze,JeffreySchlupp,WilfriedZaha,Jean-PhilippeMateta,JordanAyew
590,2022-05-11,Leeds United,Chelsea,IllanMeslier,Raphinha,RobinKoch,PascalStruijk,LiamCooper,DiegoLlorente,LewisBate,DanJames,KalvinPhillips,JackHarrison,Rodrigo,ÉdouardMendy,AndreasChristensen,AntonioRüdiger,TrevohChalobah,MateoKovacic,ReeceJames,Jorginho,MarcosAlonso,MasonMount,ChristianPulisic,RomeluLukaku
591,2022-04-16,Manchester United,Norwich City,DaviddeGea,DiogoDalot,VictorLindelöf,HarryMaguire,AlexTelles,BrunoFernandes,PaulPogba,JesseLingard,AnthonyElanga,JadonSancho,CristianoRonaldo,TimKrul,DimitrisGiannoulis,BenGibson,SamByram,GrantHanley,MilotRashica,MathiasNormann,PierreLees-Melou,KennyMcLean,KieranDowell,TeemuPukki
592,2022-04-17,Newcastle United,Leicester City,MartinDúbravka,MattTargett,FabianSchär,EmilKrafth,DanBurn,BrunoGuimarães,JonjoShelvey,Joelinton,MiguelAlmirón,AllanSaint-Maximin,ChrisWood,KasperSchmeichel,ÇaglarSöyüncü,DanielAmartey,JamesJustin,LukeThomas,KiernanDewsbury-Hall,YouriTielemans,NampalysMendy,AyozePérez,AdemolaLookman,PatsonDaka
593,2022-04-16,Southampton,Arsenal,FraserForster,JanBednarek,Lyanco,YanValery,OriolRomeu,RomainPerraud,JamesWard-Prowse,KyleWalker-Peters,MohamedElyounoussi,ArmandoBroja,StuartArmstrong,AaronRamsdale,GabrielMagalhães,CédricSoares,NunoTavares,BenWhite,GranitXhaka,GabrielMartinelli,MartinØdegaard,AlbertSambiLokonga,BukayoSaka,EddieNketiah
594,2022-04-16,Tottenham Hotspur,Brighton & Hove Albion,HugoLloris,BenDavies,CristianRomero,EricDier,Pierre-EmileHøjbjerg,EmersonRoyal,RodrigoBentancur,SergioReguilón,DejanKulusevski,HarryKane,SonHeung-Min,RobertSánchez,MarcCucurella,JoëlVeltman,LewisDunk,LeandroTrossard,PascalGroß,MoisésCaicedo,YvesBissouma,TariqLamptey,EnockMwepu,AlexisMacAllister
595,2022-04-16,Watford,Brentford,BenFoster,KikoFemenía,HassaneKamara,ChristianKabasele,Samir,JurajKucka,MoussaSissoko,ImrânLouza,EmmanuelDennis,JoãoPedro,IsmaïlaSarr,DavidRaya,KristofferAjer,RicoHenry,PontusJansson,EthanPinnock,ChristianNørgaard,VitalyJanelt,ChristianEriksen,IvanToney,BryanMbeumo,YoaneWissa
596,2022-04-17,West Ham United,Burnley,LukaszFabianski,IssaDiop,CraigDawson,BenJohnson,AaronCresswell,JarrodBowen,DeclanRice,ManuelLanzini,TomásSoucek,NikolaVlasic,MichailAntonio,NickPope,NathanCollins,JamesTarkowski,CharlieTaylor,MatthewLowton,DwightMcNeil,MaxwelCornet,JackCork,AshleyWestwood,JayRodríguez,WoutWeghorst
597,2022-05-11,Wolverhampton Wanderers,Manchester City,JoséSá,ConorCoady,Jonny,WillyBoly,RúbenNeves,Chiquinho,LeanderDendoncker,RayanAït-Nouri,JoãoMoutinho,RaúlJiménez,PedroNeto,Ederson,AymericLaporte,Fernandinho,JoãoCancelo,OleksandrZinchenko,RaheemSterling,KevinDeBruyne,IlkayGündogan,PhilFoden,Rodri,BernardoSilva
598,2022-04-23,Arsenal,Manchester United,AaronRamsdale,GabrielMagalhães,CédricSoares,BenWhite,NunoTavares,MartinØdegaard,BukayoSaka,GranitXhaka,MohamedElneny,EmileSmithRowe,EddieNketiah,DaviddeGea,AlexTelles,DiogoDalot,VictorLindelöf,RaphaëlVarane,NemanjaMatic,AnthonyElanga,ScottMcTominay,JadonSancho,BrunoFernandes,CristianoRonaldo
599,2022-04-23,Brentford,Tottenham Hotspur,DavidRaya,RicoHenry,SamanGhoddos,PontusJansson,MadsBechSørensen,MadsRoerslev,ChristianEriksen,VitalyJanelt,MathiasJensen,IvanToney,BryanMbeumo,HugoLloris,BenDavies,EricDier,CristianRomero,RyanSessegnon,Pierre-EmileHøjbjerg,RodrigoBentancur,EmersonRoyal,SonHeung-Min,DejanKulusevski,HarryKane
600,2022-04-24,Brighton & Hove Albion,Southampton,RobertSánchez,LewisDunk,MarcCucurella,AdamWebster,JoëlVeltman,EnockMwepu,LeandroTrossard,MoisésCaicedo,AlexisMacAllister,DannyWelbeck,NealMaupay,FraserForster,KyleWalker-Peters,TinoLivramento,JanBednarek,MohammedSalisu,OriolRomeu,NathanTella,JamesWard-Prowse,NathanRedmond,ChéAdams,ShaneLong
601,2022-04-24,Burnley,Wolverhampton Wanderers,NickPope,ConnorRoberts,NathanCollins,CharlieTaylor,JamesTarkowski,JoshBrownhill,DwightMcNeil,JayRodríguez,JackCork,WoutWeghorst,MatejVydra,JoséSá,ConorCoady,RomainSaïss,WillyBoly,NélsonSemedo,JoãoMoutinho,LeanderDendoncker,Jonny,RaúlJiménez,HwangHee-Chan,FábioSilva
602,2022-04-24,Chelsea,West Ham United,ÉdouardMendy,CésarAzpilicueta,ThiagoSilva,TrevohChalobah,RubenLoftus-Cheek,N'GoloKanté,Jorginho,MarcosAlonso,TimoWerner,KaiHavertz,MasonMount,LukaszFabianski,BenJohnson,AaronCresswell,CraigDawson,ArthurMasuaku,VladimírCoufal,TomásSoucek,MarkNoble,PabloFornals,SaïdBenrahma,AndriiYarmolenko
603,2022-04-25,Crystal Palace,Leeds United,VicenteGuaita,NathanielClyne,MarcGuéhi,JoachimAndersen,JoelWard,JamesMcArthur,EberechiEze,ConorGallagher,Jean-PhilippeMateta,WilfriedZaha,JordanAyew,IllanMeslier,DiegoLlorente,LukeAyling,LiamCooper,StuartDallas,Raphinha,JackHarrison,MateuszKlich,Rodrigo,KalvinPhillips,DanJames
604,2022-04-23,Leicester City,Aston Villa,KasperSchmeichel,ÇaglarSöyüncü,TimothyCastagne,WesleyFofana,JamesJustin,AdemolaLookman,NampalysMendy,JamesMaddison,YouriTielemans,KiernanDewsbury-Hall,PatsonDaka,EmilianoMartínez,MattyCash,TyroneMings,AshleyYoung,EzriKonsa,PhilippeCoutinho,JohnMcGinn,JacobRamsey,LeonBailey,DouglasLuiz,OllieWatkins
605,2022-04-24,Liverpool,Everton,Alisson,VirgilvanDijk,TrentAlexander-Arnold,JoëlMatip,AndrewRobertson,Thiago,Fabinho,NabyKeïta,SadioMané,DiogoJota,MohamedSalah,JordanPickford,VitaliiMykolenko,MichaelKeane,MasonHolgate,SéamusColeman,Allan,AbdoulayeDoucouré,AlexIwobi,AnthonyGordon,DemaraiGray,Richarlison
606,2022-04-23,Manchester City,Watford,Ederson,OleksandrZinchenko,AymericLaporte,RúbenDias,JoãoCancelo,Fernandinho,GabrielJesus,Rodri,KevinDeBruyne,RaheemSterling,JackGrealish,BenFoster,JeremyNgakia,HassaneKamara,Samir,ChristianKabasele,ImrânLouza,TomCleverley,MoussaSissoko,IsmaïlaSarr,EmmanuelDennis,JoshuaKing
607,2022-04-23,Norwich City,Newcastle United,TimKrul,ChristophZimmermann,DimitrisGiannoulis,GrantHanley,SamByram,MilotRashica,MathiasNormann,PierreLees-Melou,KennyMcLean,KieranDowell,TeemuPukki,MartinDúbravka,JamaalLascelles,MattTargett,EmilKrafth,DanBurn,BrunoGuimarães,JoeWillock,SeanLongstaff,JacobMurphy,AllanSaint-Maximin,Joelinton
608,2022-04-30,Aston Villa,Norwich City,EmilianoMartínez,LucasDigne,CalumChambers,MattyCash,TyroneMings,JohnMcGinn,PhilippeCoutinho,LeonBailey,TimIroegbunam,JacobRamsey,OllieWatkins,TimKrul,SamByram,BrandonWilliams,GrantHanley,MaxAarons,MilotRashica,BillyGilmour,MathiasNormann,PierreLees-Melou,KieranDowell,TeemuPukki
609,2022-05-01,Everton,Chelsea,JordanPickford,VitaliiMykolenko,YerryMina,MasonHolgate,AlexIwobi,SéamusColeman,AnthonyGordon,FabianDelph,DemaraiGray,AbdoulayeDoucouré,Richarlison,ÉdouardMendy,AntonioRüdiger,CésarAzpilicueta,ThiagoSilva,Jorginho,MarcosAlonso,ReeceJames,RubenLoftus-Cheek,TimoWerner,MasonMount,KaiHavertz
610,2022-04-30,Leeds United,Manchester City,IllanMeslier,PascalStruijk,LukeAyling,JuniorFirpo,StuartDallas,RobinKoch,Raphinha,MateuszKlich,JackHarrison,KalvinPhillips,Rodrigo,Ederson,NathanAké,RúbenDias,JoãoCancelo,AymericLaporte,IlkayGündogan,RaheemSterling,JackGrealish,Rodri,PhilFoden,GabrielJesus
611,2022-05-02,Manchester United,Brentford,DaviddeGea,RaphaëlVarane,AlexTelles,VictorLindelöf,DiogoDalot,BrunoFernandes,NemanjaMatic,ScottMcTominay,AnthonyElanga,JuanMata,CristianoRonaldo,DavidRaya,KristofferAjer,MadsRoerslev,PontusJansson,MadsBechSørensen,RicoHenry,ChristianEriksen,ChristianNørgaard,VitalyJanelt,IvanToney,BryanMbeumo
612,2022-04-30,Newcastle United,Liverpool,MartinDúbravka,DanBurn,EmilKrafth,FabianSchär,MattTargett,JonjoShelvey,JoeWillock,BrunoGuimarães,AllanSaint-Maximin,MiguelAlmirón,Joelinton,Alisson,VirgilvanDijk,JoëlMatip,JoeGomez,AndrewRobertson,JordanHenderson,NabyKeïta,JamesMilner,SadioMané,DiogoJota,LuisDíaz
613,2022-04-30,Southampton,Crystal Palace,FraserForster,MohammedSalisu,JanBednarek,RomainPerraud,KyleWalker-Peters,JamesWard-Prowse,NathanRedmond,NathanTella,OriolRomeu,ShaneLong,ChéAdams,VicenteGuaita,NathanielClyne,JoelWard,JoachimAndersen,MarcGuéhi,JamesMcArthur,ConorGallagher,JeffreySchlupp,EberechiEze,Jean-PhilippeMateta,JordanAyew
614,2022-05-01,Tottenham Hotspur,Leicester City,HugoLloris,BenDavies,CristianRomero,EricDier,RyanSessegnon,RodrigoBentancur,EmersonRoyal,Pierre-EmileHøjbjerg,HarryKane,LucasMoura,SonHeung-Min,KasperSchmeichel,ÇaglarSöyüncü,TimothyCastagne,DanielAmartey,LukeThomas,BoubakarySoumaré,MarcAlbrighton,AyozePérez,NampalysMendy,KelechiIheanacho,PatsonDaka
615,2022-04-30,Watford,Burnley,BenFoster,ChristianKabasele,Samir,KikoFemenía,HassaneKamara,JurajKucka,ImrânLouza,MoussaSissoko,JoãoPedro,EmmanuelDennis,IsmaïlaSarr,NickPope,CharlieTaylor,JamesTarkowski,ConnorRoberts,NathanCollins,AaronLennon,JoshBrownhill,DwightMcNeil,JackCork,MatejVydra,WoutWeghorst
616,2022-05-01,West Ham United,Arsenal,LukaszFabianski,KurtZouma,VladimírCoufal,AaronCresswell,RyanFredericks,ManuelLanzini,SaïdBenrahma,MarkNoble,PabloFornals,DeclanRice,JarrodBowen,AaronRamsdale,NunoTavares,GabrielMagalhães,RobHolding,TakehiroTomiyasu,GabrielMartinelli,MartinØdegaard,MohamedElneny,GranitXhaka,BukayoSaka,EddieNketiah
617,2022-04-30,Wolverhampton Wanderers,Brighton & Hove Albion,JoséSá,WillyBoly,ConorCoady,RomainSaïss,RayanAït-Nouri,RúbenNeves,LeanderDendoncker,JoãoMoutinho,NélsonSemedo,HwangHee-Chan,FábioSilva,RobertSánchez,MarcCucurella,JoëlVeltman,LewisDunk,SollyMarch,LeandroTrossard,YvesBissouma,MoisésCaicedo,DannyWelbeck,EnockMwepu,AlexisMacAllister
618,2022-05-08,Arsenal,Leeds United,AaronRamsdale,CédricSoares,RobHolding,TakehiroTomiyasu,GabrielMagalhães,BukayoSaka,GranitXhaka,MartinØdegaard,MohamedElneny,GabrielMartinelli,EddieNketiah,IllanMeslier,JuniorFirpo,RobinKoch,DiegoLlorente,LukeAyling,Raphinha,JackHarrison,MateuszKlich,KalvinPhillips,DanJames,JoeGelhardt
619,2022-05-07,Brentford,Southampton,DavidRaya,RicoHenry,MadsBechSørensen,PontusJansson,KristofferAjer,ChristianEriksen,ChristianNørgaard,MathiasJensen,YoaneWissa,BryanMbeumo,IvanToney,FraserForster,KyleWalker-Peters,RomainPerraud,MohammedSalisu,JanBednarek,JamesWard-Prowse,StuartArmstrong,IbrahimaDiallo,NathanRedmond,AdamArmstrong,ArmandoBroja
620,2022-05-07,Brighton & Hove Albion,Manchester United,RobertSánchez,JoëlVeltman,MarcCucurella,LewisDunk,MoisésCaicedo,LeandroTrossard,SollyMarch,YvesBissouma,PascalGroß,AlexisMacAllister,DannyWelbeck,DaviddeGea,AlexTelles,RaphaëlVarane,DiogoDalot,VictorLindelöf,BrunoFernandes,ScottMcTominay,NemanjaMatic,JuanMata,AnthonyElanga,CristianoRonaldo
621,2022-05-07,Burnley,Aston Villa,NickPope,ConnorRoberts,JamesTarkowski,NathanCollins,CharlieTaylor,AaronLennon,JackCork,JoshBrownhill,DwightMcNeil,WoutWeghorst,AshleyBarnes,EmilianoMartínez,LucasDigne,MattyCash,TyroneMings,EzriKonsa,CalumChambers,EmilianoBuendía,JohnMcGinn,DouglasLuiz,DannyIngs,OllieWatkins
622,2022-05-07,Chelsea,Wolverhampton Wanderers,ÉdouardMendy,ThiagoSilva,AntonioRüdiger,CésarAzpilicueta,MateoKovacic,ReeceJames,MarcosAlonso,RubenLoftus-Cheek,TimoWerner,RomeluLukaku,ChristianPulisic,JoséSá,ConorCoady,RomainSaïss,WillyBoly,RayanAït-Nouri,Jonny,JoãoMoutinho,LeanderDendoncker,RúbenNeves,RaúlJiménez,PedroNeto
623,2022-05-07,Crystal Palace,Watford,JackButland,JoachimAndersen,MarcGuéhi,JoelWard,NathanielClyne,EberechiEze,ConorGallagher,WillHughes,WilfriedZaha,MichaelOlise,OdsonneÉdouard,BenFoster,KikoFemenía,Samir,HassaneKamara,CraigCathcart,MoussaSissoko,EdoKayembe,TomCleverley,EmmanuelDennis,IsmaïlaSarr,JoshuaKing
624,2022-05-08,Leicester City,Everton,KasperSchmeichel,JonnyEvans,DanielAmartey,WesleyFofana,KiernanDewsbury-Hall,YouriTielemans,TimothyCastagne,NampalysMendy,AyozePérez,PatsonDaka,KelechiIheanacho,JordanPickford,AlexIwobi,VitaliiMykolenko,YerryMina,MasonHolgate,SéamusColeman,FabianDelph,DemaraiGray,AnthonyGordon,AbdoulayeDoucouré,Richarlison
